Date,Year,SITE,LATDEC,LO-9999EC,DEPTH,BAY,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,APA,CHLA,TOC,SiO2,SAL_S,SAL_B,TEMP_S,TEMP_B,DO_S,DO_B,TURB,pH,Kd,TN_TP,N_P,DIN_TP,DSIGT,Si_DIN
21-03-2000,2000,Little Madeira Bay,25.1752,-80.6269,1.6,FB,1.366,1.256,0.11,2.587,24.847,3.953,20.894,0.105,0.073,0.342,1.044,729.292,-9999,16,16.7,25.4,25.6,5.7,5.7,5.33,-9999,-9999,237.2,23.9,37.7,-9999,-9999
21-03-2000,2000,TS/Ph10,25.0247,-80.681,2.3,FB,0.636,0.613,0.023,1.127,31.359,1.763,29.597,0.119,0.07,0.451,1.255,778.063,-9999,30.8,30.9,28,27.3,6.1,6.3,1.14,-9999,-9999,264.1,10.8,14.8,0.333,-9999
21-03-2000,2000,TS/Ph11,24.9129,-80.938,3.1,FB,0.508,0.493,0.015,0.242,6.233,0.75,5.483,0.127,0.04,0.067,1.528,257.729,-9999,35.3,35.4,26.6,26.6,6.1,6.5,2.02,-9999,-9999,49.1,5.6,5.9,0.075,-9999
22-03-2000,2000,Joe Bay,25.2245,-80.5366,1.4,FB,1.783,1.748,0.035,0.895,35.007,2.678,32.33,0.199,0.075,1.3,2.335,908.333,-9999,8.9,9.5,26.9,26.7,4,3.9,2.97,-9999,-9999,176.4,15.9,13.5,-9999,-9999
22-03-2000,2000,TS/Ph9,25.1771,-80.4916,1.7,FB,1.278,1.261,0.018,0.292,25.826,1.57,24.256,0.052,0.08,0.206,1.063,550.083,-9999,23.7,23.7,27.1,26.9,4.5,4.3,3.06,-9999,-9999,501.5,9.1,30.5,0.069,-9999
11-04-2000,2000,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,0.426,0.364,0.062,0,32.934,0.426,32.509,0.653,0.04,0.304,1.383,1426.458,88.917,12.3,13.3,24.6,24.6,6.3,6.6,3.44,-9999,-9999,50.4,1.4,0.7,-9999,208.7
11-04-2000,2000,Oyster Bay,25.3312,-81.0727,2.1,WWB,1.08,1.01,0.07,0.951,23.654,2.031,21.623,1.219,0.083,0.115,2.558,856.875,62.014,27,27.2,24.3,24,6,6.2,6.22,-9999,-9999,19.4,18.1,1.7,-9999,30.5
11-04-2000,2000,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,0.828,0.818,0.01,0,19.245,0.828,18.564,0.881,0.02,0.082,3.882,768.229,49.608,28.6,29.1,23.9,23.8,6.2,6.2,4.93,-9999,-9999,21.9,16.6,0.9,-9999,59.9
11-04-2000,2000,Tarpon Bay,25.4173,-80.9984,2.7,WWB,0.166,0.141,0.024,0.07,46.011,0.236,45.775,0.766,0.013,0.806,3.363,1637.5,108.498,5.2,5.4,24.6,24.7,6.2,6.2,2.82,-9999,-9999,60,1.2,0.3,-9999,459.7
13-04-2000,2000,TS/Ph10,25.0247,-80.681,2.3,FB,0.267,0.194,0.074,1.659,18.636,1.926,16.71,0.361,0.024,0.383,0.332,851.125,1.52,34.1,34,25.1,25.1,7.5,7.5,1.08,-9999,-9999,51.6,79.9,5.3,-0.075,0.8
13-04-2000,2000,TS/Ph11,24.9129,-80.938,3.1,FB,0.106,0,0.106,0.614,30.547,0.72,29.827,0.438,0.087,0.013,0.332,262.375,28.981,36.2,36.1,24.7,24.7,6.9,6.7,1.03,-9999,-9999,69.7,8.3,1.6,-0.075,40.3
17-04-2000,2000,Joe Bay,25.2245,-80.5366,1.4,FB,1.172,1.144,0.029,0.249,39.624,1.421,38.203,0.426,0.044,1.26,0.713,845.417,4.813,14.9,15.6,26.3,26.3,2.9,2.4,1.98,-9999,-9999,93.1,32.2,3.3,-9999,3.4
17-04-2000,2000,Little Madeira Bay,25.1752,-80.6269,1.6,FB,1.095,1.019,0.076,2.226,40.087,3.321,36.766,0.378,0.039,0.392,0.218,788.667,7.962,18.3,19.9,27,27.1,6.6,6.5,1.89,-9999,-9999,106,84.9,8.8,-9999,2.4
17-04-2000,2000,TS/Ph9,25.1771,-80.4916,1.7,FB,0.875,0.779,0.096,0.471,30.7,1.346,29.354,0.317,0.027,0.2,0.178,567.042,0.115,25.6,25.7,26.3,26.2,4.9,4.9,1.63,-9999,-9999,96.9,50.6,4.3,0.109,0.1
16-05-2000,2000,Gunboat Isla-9999,25.3789,-81.0307,2.9,WWB,0.8,0.673,0.128,0.543,23.951,1.343,22.609,0.865,0.033,0.062,1.281,758.042,-9999,29.6,29.4,28.8,29.8,5.3,5.2,1.06,-9999,-9999,27.7,25.6,1.6,-9999,-9999
16-05-2000,2000,Oyster Bay,25.3312,-81.0727,2.1,WWB,0.415,0.393,0.023,0.273,21.341,0.688,20.654,1.111,0.045,0.093,1.369,639.708,-9999,32.7,32.8,29,29,6.6,6.6,3.04,-9999,-9999,19.2,10.6,0.6,-9999,-9999
16-05-2000,2000,Ponce De Leon Bay,25.3497,-81.1246,2.4,WWB,0.533,0.448,0.085,0.585,19.661,1.118,18.544,0.962,0.045,0.098,1.008,584.917,-9999,33.4,33.6,28.9,28.8,6.1,5.9,1.98,-9999,-9999,20.4,17.2,1.2,-9999,-9999
